Train loss: 74.591.. Train loss: 7.538.. Test loss: 0.789.. Test accuracy: 0.672
Train loss: 13.728.. Train loss: 5.345.. Test loss: 0.478.. Test accuracy: 0.767
Train loss: 13.681.. Train loss: 4.649.. Test loss: 0.457.. Test accuracy: 0.772
Train loss: 12.919.. Train loss: 3.889.. Test loss: 0.432.. Test accuracy: 0.767
Train loss: 12.873.. Train loss: 4.949.. Test loss: 0.538.. Test accuracy: 0.667

