Train loss: 14.935.. Validation loss: 5.927.. Test loss: 0.631.. Test accuracy: 0.611
Train loss: 12.794.. Validation loss: 5.674.. Test loss: 0.552.. Test accuracy: 0.711
Train loss: 13.258.. Validation loss: 4.966.. Test loss: 0.534.. Test accuracy: 0.717
Train loss: 12.804.. Validation loss: 5.190.. Test loss: 0.702.. Test accuracy: 0.633
Train loss: 13.600.. Validation loss: 4.803.. Test loss: 0.654.. Test accuracy: 0.611
